State,County,FIPS Code,Geographic Coordinates,Life Expectancy,Self-Reported Physical Health,Self-Reported Mental Health,Alcohol Abuse,Current Diabetes,Current Adult Asthma,Stroke,COPD,CHD,Cancer,High Blood Pressure ,Cholesterol Screening,Routine Doctor Visit,Colonoscopy,Mammogram,Older Men Preventive Screening,Older Women Preventive Screening,Dental Exams,Proximity to Nursing Homes,Medically Underserved Areas,Current Lack of Health Insurance,Proximity to hospitals ,Below Poverty,Unemployed,Low Income,No High School Diploma,Religious Organizations,Civic and Social Organizations,Aged 65 or Older,Aged 17 or Younger,Civilian with a Disability,Single-Parent Households,Minority,Speaks English Less than Well,Redlining,Multi-Unit Structures,Mobile Homes,Crowding,No Vehicle,Group Quarters,Housing Foreclosure Risk,Percent of Housing Units Built Between 1940-1969 as of 2015-2019,Flooding risk to roads,Lane miles per capita,Road Quality and Maintenance,Public Transit Performance,Bridge Quality and Maintenance,Walkability,Bikability,Residential Energy Cost Burden,EV Charging Stations,Modified Retail Food Environment Index,Indoor Plumbing,Percent of Household with no internet access,Percent of household with smartphone but no other device.,Housing Affordability (renters),Housing Affordability (owners),Public Library Locations,HUD Public Housing,Total vehicle miles traveled per capita,Passenger vehicle miles traveled per capita,Truck vehicle miles traveled per capita,Heavy Duty Vehicle vehicle miles traveled per capita,Proximity to Ports,Rail Crossings,Traffic Proximity and Volume,National Transportation Noise Map,Risk-Screening Environmental Indicators (RSEI) ,Air Tox Respiratory,Air Tox Neurological,Air Tox Liver,Air Tox Developmental,Air Tox Reproductive,Air Tox Kidney,Air Tox Immunological,Air Tox Thyroid,Air Tox Total Cancer Risk,Lead Paint: % housing units built before 1960,Superfund Sites,Brownfields,Stream Toxicity Risk-Screening Environmental Indicators (RSEI),NPL sites,Hazardous Waste Management Facilities (TSDFs) ,Facilities with Enforcement or Violation,TSCA Facilities ,Risk Management Plan Facilities,Chemical Manufacturers,Metal Recyclers,Annual average PM2.5 concentrations,NO2 concentration,Ozone concentration,Parks and Greenspace,Impermeable Surfaces,Forest Land Cover,Increased PM2.5 mortality - CVD (ages 65+),Increase in childhood asthma incidence,Expected Annual Loss - Agriculture Value,Expected Annual Loss - Building Value,Expected Annual Loss - Population Equivalence ,Methane Emissions,Days with maximum temperature above 35C,Days with maximum temperature above 40C,Frost Days,Maximum of maximum temperatures,Mean temperature,Urban Heat Island Extreme Heat Days,Consecutive Dry Days,Wildfire - Annualized Frequency,Surface PM2.5,Snowfall,Standardized Precip Index,Total Precipitation,Riverine Flooding - Annualized Frequency,Tornado - Annualized Frequency
MI,Wayne,26163518800,"+42.3597016,-083.0372366",,25,20.1,13.2,23.6,15.6,8.2,14.2,11.7,6.4,55.9,40.1,84.6,56.4,80.4,23.2,20.8,45.3,8.019340801,2,17.4,,0.9543,0.9988,0.9844,0.8842,12.28879,1.536098,0.8025,0.1585,0.9873,0.697,0.8874,0,3,0.6234,0,0,0.9705,0.8511,34.4,6.49,1.31,0.01,203.14,6.9,,47,88,17,44.06797358,21,0.416303267,50.6,12.8,60,10,0.90871168,,35.53,34.03,0.66,0.83,,4,751.9507821,,422,0.3,0.05,0.02,0.08,0.09,0.02,0.03,0.006,30,84.81530183,0.141830714,63.56168769,3.21522E-06,0.055322924,5.204134836,10.8069405,2.153005346,2.337784261,2.271330483,2.098531455,8.383,5.102,39.44,2,60.4,0,-0.00027,-0.000205,0,7723.778269,7883.042792,9.41862E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.00061665
MI,Wayne,26163518900,"+42.3525953,-083.0435070",72.1,25.2,21.2,11.4,23.5,17.2,8.8,14.5,11.8,7.2,53.2,38.9,86.1,60.9,81.5,22.4,20.3,46.8,6.452397256,2,16.6,1.22,0.9922,0.9989,0.9492,0.7698,2.892961,0,0.6007,0.5832,0.9765,0.9002,0.9547,0.2767,4,0.9318,0,0.7545,0.973,0,109.3,23.85,1.31,0.01,164.8,6.9,,80,70,4,55.34391369,,0.258590645,37.1,12.2,175,0,0.882213598,0.107874865,113.99,107.39,1.99,4.6,,4,6414.251168,52.0051804,2380,0.3,0.05,0.02,0.08,0.1,0.02,0.03,0.006,30,87.99705503,0.323251006,65.24044781,2.73513E-06,0.052546686,6.991393839,10.35002971,1.743242848,2.534434072,1.526364661,1.623141599,8.4,5.165,39.15,2,84,0,-0.00033,-0.00011,0,21669.42412,18387.56823,9.41862E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,3.953E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000672063
MI,Wayne,26163520200,"+42.3572141,-083.0699378",,11.7,20.2,21.6,6.1,13,1.9,5.1,3.3,2.2,20.6,19.2,75.2,61.3,80.4,28.2,29.5,60,3.159970975,2,11.7,1.71,0.9808,0.7868,0.9814,0.4263,0,1.722356,0.0095,0.0161,0.1191,0.0297,0.6627,0.5416,3,0.9798,0.436,0.7362,0.9087,0.9855,32.5,7.87,1.15,0,175.54,6.9,0.5,91,95,4,50.74257151,8,0.28150544,13.1,1,235,0,1.16035672,,54.22,51.66,0.91,1.66,,0,6199.836934,53.9501495,2580,0.3,0.04,0.02,0.09,0.1,0.03,0.04,0.007,30,93.44679299,0.786994802,66.57344971,,0.049445878,8.474540694,10.23584023,1.482954741,1.374347004,2.4300789,1.73489458,8.3,5.224,38.91,0,82.9,0,-0.00018,-0.000197,0,25413.56639,25435.6593,9.41862E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000539622
MI,Wayne,26163520300,"+42.3497881,-083.0627334",80,10,15.1,21.6,7.5,11.4,2.2,4.5,3.7,3.2,25.2,23.5,77.4,67.8,82.4,32.4,32.1,69.3,2.869048993,2,9.1,0.69,0.9298,0.7978,0.6911,0.2071,0.9689922,2.906977,0.0231,0.0133,0.0948,0.0955,0.7274,0,4,0.9834,0,0.8464,0.9541,0.9731,16.9,6.12,1.16,0,240.43,6.9,,96,95,2,60.9760849,9,0.093285635,19.4,5.7,225,10,0.974842161,,8.59,8.41,0.15,0.03,,0,1600.542462,52.7038689,1840,0.3,0.04,0.02,0.07,0.09,0.02,0.03,0.007,30,89.53491068,0.760706976,68.61123505,3.77871E-05,0.049170008,8.60434261,9.768855667,1.322040582,1.383805826,1.387119818,1.37566944,8.415,5.245,38.93,1,90,0,-0.00019,0,0,27811.43057,20176.90711,9.41862E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000533619
MI,Wayne,26163520400,"+42.3481561,-083.0675930",,19.7,22.3,17.2,14.3,15.2,4.6,10,7.1,4,36.5,29.5,79.4,56.5,81.2,24.3,23.7,49.7,1.924524963,2,15.6,1.29,0.996,0.876,0.9645,0.797,1.736865,0,0.0205,0.8526,0.5503,0.9612,0.8165,0.5416,4,0.9497,0,0.9501,0.969,0.8044,16.3,18.18,1.16,0,220.93,6.9,,92,96,5,58.8677845,4,0.01329639,22,5.3,300,0,0.954986081,,30.69,30.32,0.25,0.12,,0,3562.320266,53.0747299,1810,0.3,0.04,0.02,0.08,0.09,0.02,0.04,0.007,30,99.21950159,0.829492533,67.97138977,1.23261E-05,0.048414594,6.664933266,9.243320227,1.159252107,1.359665442,1.56475842,1.16273005,8.567,5.291,38.81,2,73.4,0,-0.00029,-0.000152,0,12041.29608,18165.85282,9.41862E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000533619
MI,Wayne,26163520700,"+42.3347168,-083.0554556",76.6,14.4,12.9,17.6,15.1,11.7,4.5,7.2,7.3,6.3,45.7,36.6,83.1,70.3,83.8,32.3,30.3,68,1.021937532,2,8.7,2.4,0.9068,0.1943,0.1489,0.2305,3.229713,1.614857,0.4456,0.0096,0.2621,0,0.6522,0,4,0.9991,0,0.5935,0.9582,0.7097,32.3,16.23,1.52,0,233.8,6.9,,91,87,1,62.79474306,0,,22.8,7.9,235,0,0.711640888,,39.09,36.04,0.69,2.36,,0,5462.469202,54.0145798,1160,0.3,0.04,0.02,0.08,0.09,0.02,0.03,0.007,30,82.13030039,0.599897271,57.90823135,9.17073E-05,0.047445103,3.396759616,6.93310957,0.568444318,0.876277818,0.950566726,0.516953513,8.667,5.283,38.84,7,92.8,0,-0.00029,-0.0000851,0,54588.79276,22343.0174,9.41862E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000533619
MI,Wayne,26163520800,"+42.3254678,-083.0537969",81.7,8.8,9.7,20.2,9.1,10,2.6,4.1,4.6,6.3,33.1,30.4,82,77.7,84.5,41.1,37.4,80.5,0.392598537,2,5.7,3.81,0.3255,0.0938,0.0219,0.0164,4.996877,7.495315,0.6131,0.018,0.0649,0.0201,0.7946,0.4116,4,0.9954,0,0.2418,0.5247,0,111.6,0.83,1.74,0.01,242.07,6.9,0.11,72,58,1,54.63962157,0,,7.9,0,45,10,0.437744613,,65.82,63.61,0.57,1.64,,0,2323.461282,54.4090004,2300,0.3,0.04,0.02,0.08,0.09,0.02,0.03,0.007,30,67.98842953,0.430580232,44.6772094,0.000425499,0.048938791,2.036265077,4.588889077,0.267037727,0.785339905,0.704258781,0.156417515,8.983,5.293,38.77,4,57.2,0,-0.00022,-0.000236,0.262184857,114325.6253,26897.17269,9.41862E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000697704
MI,Wayne,26163521100,"+42.3208768,-083.0808652",77.4,19.5,17.6,18,15.9,12.3,4.6,9.7,8.5,5.4,39,35.4,78,56.1,76.7,26.8,25.5,54.2,0.215304904,2,21.6,5.29,0.9224,0.963,0.7997,0.9154,1.809955,0.4524887,0.3164,0.2198,0.9313,0.5502,0.8462,0.8246,3,0.8592,0,0.5935,0.9417,0.9555,53.6,9.94,1.26,0.01,125.48,6.9,,55,68,6,36.51500469,18,,40,16,120,10,0.278702468,,107.39,94.18,1.89,11.31,,6,4537.052735,53.501339,2180,0.3,0.05,0.02,0.08,0.09,0.02,0.04,0.01,30,88.97254866,0.707810733,39.82239322,0.000109809,0.051645539,2.497944656,5.165743934,0.058250416,1.068842413,2.910100407,0.925985102,9.1,5.441,38.35,4,72.5,0,-0.00018,-0.000178,0,15510.28632,20768.27092,9.41862E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000655652
MI,Wayne,26163521300,"+42.3341230,-083.0929489",72.8,20,19.4,15.8,16.6,14.9,5.4,10,7.7,5.2,44.7,33.6,82.1,57.6,79.8,25.7,22.9,52.1,0.745508587,2,17.1,,0.7541,0.9969,0.9224,0.831,4.62963,0,0.0649,0.8345,0.8706,0.6819,0.9033,0,4,0.3915,0,0.7487,0.7734,0.8425,93.7,9.74,1.21,0.01,133.07,6.9,,26,67,7,33.97306581,25,,25.5,1.4,4,30,0.522626019,,209.29,186.31,3.68,19.3,,6,3452.364154,,1720,0.3,0.04,0.02,0.09,0.1,0.02,0.04,0.01,30,91.46771741,0.934239767,47.43647385,2.65881E-05,0.049218145,2.82472705,5.774423202,0.091628093,3.332697257,4.435972428,1.638963985,9.233,5.612,38.35,1,70.3,0,-0.00031,-0.0000519,0,9475.756468,9519.469263,9.4483E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,5.55641E-08,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000558375
MI,Wayne,26163521400,"+42.3305838,-083.0730165",78.8,15.2,15.1,19.2,12.1,11.9,3.6,7.7,6.7,5.8,35.8,33.1,79.5,64.8,80.6,33.9,29.7,65.3,0.376733714,2,11.7,3.52,0.8595,0.7194,0.4225,0.6303,0.8230453,0.8230453,0.2085,0.3101,0.1924,0.7253,0.6889,0.4857,4,0.8647,0,0,0.8797,0,110.4,7.66,1.29,0.01,170.49,6.9,,71,92,4,53.3637042,7,,20.8,5,35,10,0.604539136,,158.53,145.7,2.53,10.3,,4,4661.1745,52.6725807,934,0.3,0.04,0.02,0.08,0.09,0.02,0.04,0.008,30,85.74592502,0.807578274,54.99013465,9.79083E-05,0.048433734,2.754568738,6.279786553,0.278415705,1.002600236,2.192317033,0.352621104,8.6,5.568,38.51,4,82.1,0,-0.00017,-0.0000887,0,16861.23205,11912.18798,9.41862E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000602
MI,Wayne,26163521500,"+42.3368603,-083.0763920",77.6,18.1,17.9,15.9,16,14.4,5.2,9.8,7.8,6.1,45,35.4,82.8,65.3,80.2,27,25.7,57.8,0.682466524,2,13.9,3.04,0.9151,0.7756,0.8933,0.5467,3.103662,2.48293,0.5627,0.4867,0.9682,0.7818,0.8477,0,3,0.8297,0.4524,0.1999,0.9386,0.9027,129.7,14.62,1.23,0.01,174.81,6.9,,64,87,7,53.87845898,7,,45.5,17.1,75,4,0.731567424,,150.87,142.56,2.04,6.28,,0,4345.108296,53.716301,2420,0.3,0.04,0.02,0.08,0.1,0.02,0.04,0.01,30,83.87426389,0.887838237,60.83089828,4.8787E-05,0.047803607,3.210450484,7.347217655,0.407345047,1.657647972,2.649283655,0.530396573,8.967,5.278,38.73,3,69.4,0,-0.00026,-0.0000858,0,14523.51977,16825.17772,9.41862E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,3.5263E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000628177
MI,Wayne,26163521800,"+42.3461214,-083.0712523",,27.5,20,9.9,28.1,16.9,10.2,16.7,14,8.3,58.8,42.7,87.5,61.3,81.4,22.3,20.7,46.3,1.593739331,2,16.2,1.77,0.9828,0.9505,0.941,0.8446,0,0.6389776,0.9382,0.411,0.982,0.9174,0.9292,0,3,0.9599,0,0.1999,0.9814,0,15.4,29.14,1.16,0,167.82,6.9,,72,99,4,59.289114,7,0.002566053,49.8,21,170,0,0.916520447,0.045847039,25.8,25.44,0.24,0.11,,0,4812.78816,57.2056313,759,0.3,0.04,0.02,0.08,0.09,0.02,0.04,0.008,30,92.18070608,0.885451078,66.94902547,2.13605E-05,0.04731844,5.001610672,8.852339427,0.946612358,1.38483943,2.000673811,0.975749473,8.598,5.284,38.79,0,70.3,0,-0.00032,-0.000115,0,5797.056925,12018.88556,9.41862E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000533619
MI,Wayne,26163521900,"+42.3503993,-083.0805337",74.8,16.8,17.1,17.9,14.6,13.4,4.6,8.7,7.4,5.4,40.1,33.1,81,63.9,81.8,28,26.8,60.5,2.16627899,2,11.8,2.62,0.971,0.8023,0.5567,0.6439,2.298096,0.6565988,0.1894,0.3898,0.7356,0.8287,0.7649,0,3,0.8168,0,0.2952,0.9233,0.7097,54.7,11.81,1.16,0,175.73,6.9,,78,96,4,48.27396955,13,0.076440286,23,9.8,285,40,0.908339716,0.004078858,103.67,97.6,1.97,4.1,,9,4474.669919,55.59618,3720,0.3,0.04,0.02,0.08,0.1,0.02,0.04,0.008,30,90.00716624,0.935792724,61.25562795,1.17989E-05,0.046853625,4.286965192,8.264131747,0.840687634,1.480277224,3.132602243,0.952266885,8.467,5.295,38.68,3,68.1,0,-0.00029,-0.000131,0,21469.41276,29096.66388,9.41862E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,3.25629E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000652326
MI,Wayne,26163522000,"+42.3435757,-083.0875891",73.4,26.2,22.9,12.6,23,17,8.1,14.3,11.2,5.7,51.1,36.5,84.3,54,82.1,21.2,18.9,42.1,1.320712855,2,18.2,3.6,0.9922,0.9943,0.9769,0.7527,4.411765,0,0.4584,0.6898,0.9941,0.957,0.9596,0,3,0.9435,0,0.4156,0.9624,0.93,54.7,9.3,1.16,0.01,162.31,6.9,,42,81,6,42.78323756,11,,29.7,20.3,240,15,0.759151785,,106.42,96.8,1.94,7.68,,6,2315.623585,51.2711601,2860,0.3,0.04,0.02,0.08,0.09,0.02,0.04,0.009,30,95.48612752,0.981560257,56.65842337,1.07374E-05,0.046844078,3.312651868,7.246814171,0.369894665,2.259387991,3.929791954,0.733050846,8.9,5.425,38.52,3,64.7,0,-0.00032,-0.000169,0,17183.00732,20405.11364,9.41862E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,8.94958E-08,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000641082
MI,Wayne,26163522100,"+42.3435090,-083.1014140",,18.6,16.5,14.8,18.4,14,6.1,9.6,8.6,6.4,47.4,34.8,85,64.7,81.9,27.1,23.2,58.4,1.775512175,2,13.5,,0.6731,0.4601,0.9087,0.6229,5.031446,0,0.6251,0.8777,0.8289,0.0701,0.973,0,4,0.5057,0,0.84,0.9657,0.6113,67.5,11.06,1.16,0.01,116.4,6.9,,34,51,7,22.29284787,17,,41,0,4,10,0.538664976,,276.72,249.95,6.04,20.74,,10,6407.494592,,759,0.3,0.04,0.02,0.08,0.1,0.02,0.04,0.01,30,86.26030623,0.96826347,45.06405067,,0.047413423,2.709858534,5.65074118,0.096862697,2.342427505,5.512906185,1.504270509,9.067,5.39,38.19,2,59.4,0,-0.00033,-0.0000451,0,6306.429102,9403.424549,1.38649E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000576822
MI,Wayne,26163522200,"+42.3511187,-083.1065656",,24.8,20.2,13.4,23.8,15.3,8.2,13.8,11.8,6.1,54,38.9,84.4,57.5,81.2,22.1,20.1,44.5,2.77776897,2,18.1,,0.9883,0.9788,0.899,0.8027,0,1.883239,0.4338,0.0734,0.9776,0.6919,0.9356,0.4857,4,0.8012,0,0.7715,0.963,0.96,67.5,26.57,1.16,0.02,137.15,6.9,,36,64,11,15.918969,10,,56.4,2.9,25,4,0.51329277,,411.52,378.7,9.12,23.7,,0,12101.28538,,195,0.3,0.04,0.02,0.09,0.1,0.02,0.04,0.009,30,82.23399793,0.90969485,38.48632813,,0.045776457,2.447787579,4.655477524,0.064765882,1.279019402,6.064035034,1.231161228,8.87,5.161,38.29,1,61.5,0,-0.00033,-0.000167,0,4940.628407,6468.337165,1.63329E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000533619
MI,Wayne,26163522300,"+42.3565382,-083.0965947",64.7,30.4,24.5,11.5,27.3,17.9,10.1,17.7,13.8,6.3,56.5,40,84.9,51.7,80.1,19.7,18.1,36.6,3.168020129,2,21,2.11,0.9971,0.9833,0.9743,0.9162,11.89387,0,0.7197,0.5757,0.9965,0.9405,0.9586,0,3,0.9304,0,0.5935,0.9901,0.5022,137.1,32.86,1.16,0.01,177.78,6.9,,43,75,11,23.7782579,6,0.024523506,49,17.8,60,50,0.735585199,,219.59,205.36,4.25,9.98,,3,5148.070387,57.1354485,1250,0.3,0.05,0.02,0.08,0.1,0.02,0.04,0.008,30,90.87730316,0.907138768,46.43702216,,0.046344758,3.619120148,6.118242767,0.407612011,1.438180266,4.725061417,0.803821362,8.65,5.292,37.15,2,68.5,0,-0.00033,-0.000129,0,16640.89224,16851.66256,1.13799E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000646998
MI,Wayne,26163522400,"+42.3609881,-083.0833636",66.4,21.4,22.4,14.9,16.9,16.6,5.7,10.9,7.6,4.7,42.5,31.2,82.6,56.8,81.4,23.7,21.4,47.6,3.624758768,2,16.7,1.01,0.9938,0.9823,0.9841,0.7593,2.120891,1.060445,0.2339,0.8045,0.9082,0.9987,0.9243,0,3,0.9291,0,0.8654,0.969,0.7097,66.1,19.88,1.15,0.01,148.95,6.9,1,76,74,10,33.84860091,7,0.196044253,41.4,14.3,185,15,1.093326713,,227.1,213.49,3.78,9.83,,12,8850.632899,55.2776794,995,0.3,0.05,0.03,0.09,0.1,0.02,0.04,0.007,30,86.42712659,0.830071062,56.52839165,,0.048356763,5.585564621,8.423764402,1.089817784,1.248074625,3.476846059,1.522206028,8.383,5.288,38.78,1,78.1,0,-0.00033,-0.0000743,0,9331.886844,11352.93388,9.41862E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,1.85486E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.00055691
MI,Wayne,26163522500,"+42.3411363,-083.0606837",69.8,33.2,23.7,13.2,30.6,15.8,10.4,19.7,16.5,6,60.2,44.7,82.9,49.3,81.1,19.2,18.7,35.7,1.750082123,2,19.8,1.51,0.9986,0.9823,0.9266,0.865,0,3.468208,0.4094,0.075,0.9743,0.8932,0.8761,0.692,4,0.9841,0,0,0.9892,0.98,106,18.62,1.16,0.01,183.04,6.9,,77,88,7,63.38831177,,,47.2,33.5,120,4,0.858849119,0.028998243,105.38,98.77,1.66,4.95,,0,4339.841284,55.6391907,1610,0.3,0.04,0.02,0.08,0.1,0.02,0.04,0.008,30,91.14735374,0.714292091,65.73027844,4.96829E-05,0.047830201,5.476289329,8.351520928,0.856637398,1.267046692,1.255319384,0.866527845,8.562,5.302,38.92,2,83.6,0,-0.00026,-0.000208,0,31659.8459,16894.27868,9.41862E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000553742
MI,Wayne,26163523100,"+42.3259510,-083.1023821",74.7,19.1,20.1,19.5,12.8,12.7,3.6,9,6.7,4.1,32.2,31.2,74.4,52.9,74.9,24.3,24.1,50,0.281942113,2,27.4,6.32,0.9068,0.759,0.9433,0.9722,0.6153846,0.6153846,0.0649,0.8923,0.8058,0.293,0.864,0.9567,4,0.7434,0,0.8058,0.8726,0.7832,60.7,16.87,1.41,0,164.68,6.9,,55,62,7,15.91713288,14,0.268934325,34.6,12.2,60,20,0.252078118,,14.92,14.46,0.24,0.22,,9,422.7108405,52.4364319,4890,0.4,0.07,0.02,0.08,0.1,0.02,0.09,0.02,40,98.39030684,0.781236076,39.3928065,4.31646E-05,0.05281772,4.740583196,6.48817625,0.323980903,2.280691894,5.234089692,2.850316728,9.1,5.625,38.29,1,81.8,0,-0.00017,-0.0000638,0,14028.43511,16395.90391,1.37359E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000624111
MI,Wayne,26163523200,"+42.3144563,-083.1042425",76.7,20.3,19.7,19.5,13.8,12,3.7,9.6,7.5,4.5,31.7,32.8,73.3,51.4,74,25.1,24.2,49,0.089959263,2,30.8,7.6,0.8975,0.9174,0.9659,0.9835,0.9840098,0,0.0914,0.9722,0.659,0.7555,0.8721,0.9636,4,0.5587,0.5951,0.7715,0.783,0,28.3,31.86,1.45,0,221.39,6.9,,83,62,8,5.502504522,6,0.677728203,27.7,11.5,105,0,0.034938294,,20.77,18.76,0.26,1.76,,0,2442.227518,52.8795891,5670,0.3,0.06,0.02,0.08,0.1,0.02,0.05,0.02,30,99.26874316,0.509434382,32.52298376,6.02534E-05,0.055743836,4.052876766,9.751327303,0.921370758,2.319132418,4.672932201,3.694313374,9.1,5.645,38.39,2,72.3,0,-0.00014,-0.0000828,0,13576.91193,38363.86094,1.58249E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000543481
MI,Wayne,26163523300,"+42.3172270,-083.0975239",76.3,21.1,20.6,18.4,14.6,12.4,3.9,9.6,7.7,4.3,31.9,32.4,74.1,50.6,75.2,24.1,22.9,47.4,0.096330881,2,30.6,6.78,0.9717,0.8703,0.9636,0.9777,0.5906675,0,0.0213,0.9649,0.5705,0.7888,0.8772,0.9222,3,0.5526,0.5088,0.8796,0.8052,0,64.6,26.78,1.45,0,146.53,6.9,,86,70,8,13.54957172,13,0.238199735,30.7,16.1,100,40,0.047195289,,16.56,14.74,0.19,1.63,,0,972.9593865,52.8592682,4120,0.3,0.05,0.02,0.08,0.09,0.02,0.05,0.02,30,95.1321615,0.608881116,33.85977769,6.91136E-05,0.054392202,2.945827605,7.09899807,0.404079273,1.445686142,4.305846334,2.929390158,9.133,5.732,38.36,0,69.5,0,-0.00017,-0.000121,0,12058.20182,33200.18189,1.07738E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000533619
MI,Wayne,26163523400,"+42.3196503,-083.0910903",75,19.2,18.5,18.1,14.6,12.9,4.2,9.6,7.7,5.1,36.4,34.2,77.1,56.3,77.5,26.4,24,54.5,0.158877545,2,22,6.04,0.9569,0.7868,0.7516,0.9676,1.345895,0.8972633,0.4828,0.4412,0.9586,0.7666,0.8869,0.9164,3,0.8804,0,0.7075,0.96,0,60.1,13.19,1.38,0,130.36,6.9,,83,87,6,23.36921438,9,0.065996276,40.1,10.5,240,15,0.135057399,,25.68,22.93,0.29,2.46,,0,2216.5191,51.9963188,3890,0.3,0.05,0.02,0.08,0.1,0.02,0.04,0.01,30,95.56255712,0.69384315,36.15368509,7.91366E-05,0.05275046,2.702559807,5.93927151,0.166953035,1.296098052,3.81608063,2.131637123,9.091,5.545,38.31,1,62.6,0,-0.0002,-0.0000833,0,12957.85562,27149.37971,9.41862E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000533619
MI,Wayne,26163523800,"+42.3078841,-083.1139929",74.7,22.2,22,18.9,14.2,13,4,11,8,4.3,32.4,33.1,72.9,49.1,74.4,24.4,22.2,45.1,,2,31.4,9,0.9614,0.9078,0.9726,0.996,0.6269593,0,0.0423,0.9792,0.1544,0.8401,0.8487,0.9246,3,0.3669,0.5205,0.7664,0.783,0.5022,89.6,28.1,1.45,0,179.95,6.9,,63,50,7,1.764706898,10,1.360470466,24.4,11.3,125,100,0.275993816,,39.12,34.64,0.45,4.02,0.076014554,7,3468.378361,53.0678101,7050,0.3,0.07,0.02,0.09,0.1,0.02,0.04,0.02,30,93.7810805,0.259173514,28.51187861,0.400041449,0.058710608,5.185541016,15.78831607,2.238031737,3.019107348,5.553769997,5.066430739,9.3,5.656,38.24,0,69.4,0,-0.00015,-0.000152,0,15933.77915,45632.9182,1.77449E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.00059966
